"Country or Area";"Year";"Value";"Value Footnotes"
"Myanmar";"2001";"105.4893432028";"2"
"Myanmar";"2000";"100";"2"
"Myanmar";"1999";"110.101010101";"2"
"Myanmar";"1998";"115.6862745098";"2"
"Myanmar";"1997";"125.4901960784";"2"
"Myanmar";"1996";"165.1162790698";"2"
"Myanmar";"1995";"214.2857142857";"2"
"Myanmar";"1994";"186.7647058824";"2"
"Myanmar";"1993";"160";"2"
"Myanmar";"1992";"177.5862068966";"2"
"Myanmar";"1991";"222.8070175439";"2"
"Myanmar";"1990";"251.8518518519";"2"
"Myanmar";"1989";"273.4693877551";"2"
"Myanmar";"1988";"252.1739130435";"2"
"Myanmar";"1987";"220.9302325581";"2"
"Myanmar";"1986";"273.8095238095";"2"
"Myanmar";"1985";"339.0243902439";"2"
"Myanmar";"1984";"600";"2"
"Myanmar";"1983";"600";"2"
"Myanmar";"1982";"617.6470588235";"2"
"Myanmar";"1981";"721.0526315789";"2"
"Namibia";"2014";"123.0247557151";""
"Namibia";"2013";"121.5251184516";""
"Namibia";"2012";"123.3360749004";""
"Namibia";"2011";"124.2542514682";""
"Namibia";"2010";"123.7407043179";"2"
"Namibia";"2009";"120.5118313098";"2"
"Namibia";"2008";"125.5385451608";"2"
"Namibia";"2007";"138.7871154006";"2"
"Namibia";"2006";"130.1544024437";"2"
"Namibia";"2005";"105.4831612258";"2"
"Namibia";"2004";"101.0544727076";"2"
"Namibia";"2003";"98.9936453205";"2"
"Namibia";"2002";"101.1536508852";"2"
"Namibia";"2001";"100.7499550112";"2"
"Namibia";"2000";"100";"2"
"Namibia";"1999";"94.2857142857";"2"
"Namibia";"1998";"95.4128440367";"2"
"Namibia";"1997";"91.935483871";"2"
"Namibia";"1996";"90.4";"2"
"Namibia";"1995";"82.6086956522";"2"
"Namibia";"1994";"88.3720930233";"2"
"Namibia";"1993";"79.2307692308";"2"
"Namibia";"1992";"74.8344370861";"2"
"Namibia";"1991";"76.0563380282";"2"
"Namibia";"1990";"92.7536231884";"2"
"Namibia";"1989";"103.5087719298";"2"
"Namibia";"1988";"102.8301886792";"2"
"Namibia";"1987";"89.8148148148";"2"
"Namibia";"1986";"96.5517241379";"2"
"Namibia";"1985";"107.0422535211";"2"
"Namibia";"1984";"90.350877193";"2"
"Namibia";"1983";"87.7697841727";"2"
"Namibia";"1982";"89.9224806202";"2"
"Namibia";"1981";"95.5555555556";"2"
"Namibia";"1980";"112.2302158273";"2"
"Nepal";"2014";"77.3256002908";""
"Nepal";"2013";"75.1829695085";""
"Nepal";"2012";"73.4097442421";""
"Nepal";"2011";"73.0248957364";""
"Nepal";"2010";"74.4478780939";"2"
"Nepal";"2009";"77.8264983549";"2"
"Nepal";"2008";"73.1509978352";"2"
"Nepal";"2007";"80.8670702732";"2"
"Nepal";"2006";"83.2319013624";"2"
"Nepal";"2005";"83.3858832292";"2"
"Nepal";"2004";"91.3303057349";"2"
"Nepal";"2003";"95.4680917677";"2"
"Nepal";"2002";"99.9109814917";"2"
"Nepal";"2001";"101.4800357852";"2"
"Nepal";"2000";"100";"2"
"Netherlands";"2014";"92.1136525363";""
"Netherlands";"2013";"91.2834629962";""
"Netherlands";"2012";"90.5680531146";""
"Netherlands";"2011";"91.9458689459";""
"Netherlands";"2010";"91.7777777778";"2"
"Netherlands";"2009";"94.1284335561";"2"
"Netherlands";"2008";"93.9405737705";"2"
"Netherlands";"2007";"95.9767610748";"2"
"Netherlands";"2006";"95.6528395062";"2"
"Netherlands";"2005";"96.2256369845";"2"
"Netherlands";"2004";"98.8021748223";"2"
"Netherlands";"2003";"99.2698412698";"2"
"Netherlands";"2002";"99.0563128184";"2"
"Netherlands";"2001";"100.7622194685";"2"
"Netherlands";"2000";"100";"2"
"New Caledonia";"2014";"182.1160232232";""
"New Caledonia";"2013";"174.7899614192";""
"New Caledonia";"2012";"192.3416198918";""
"New Caledonia";"2011";"230.9614963449";""
"New Caledonia";"2010";"235.6687707471";"2"
"New Caledonia";"2009";"196.3392272909";"2"
"New Caledonia";"2008";"182.9607815608";"2"
"New Caledonia";"2007";"190.6872298909";"2"
"New Caledonia";"2006";"161.0117799095";"2"
"New Caledonia";"2005";"131.1274061082";"2"
"New Caledonia";"2004";"140.2315911171";"2"
"New Caledonia";"2003";"110.2521749539";"2"
"New Caledonia";"2002";"95.0153975209";"2"
"New Caledonia";"2001";"91.4009372073";"2"
"New Caledonia";"2000";"100";"2"
"New Zealand";"2014";"138.8558585789";""
"New Zealand";"2013";"131.1265773885";""
"New Zealand";"2012";"120.3661903127";""
"New Zealand";"2011";"129.0642784543";""
"New Zealand";"2010";"123.4766059576";"2"
"New Zealand";"2009";"111.563082243";"2"
"New Zealand";"2008";"124.5355336666";"2"
"New Zealand";"2007";"115.9953364794";"2"
"New Zealand";"2006";"109.4631758926";"2"
"New Zealand";"2005";"110.0040018605";"2"
"New Zealand";"2004";"109.083038124";"2"
"New Zealand";"2003";"102.9388462019";"2"
"New Zealand";"2002";"101.8369138608";"2"
"New Zealand";"2001";"106.4893617021";"2"
"New Zealand";"2000";"100";"2"
"Nicaragua";"2014";"87.7006066491";""
"Nicaragua";"2013";"88.3145374583";""
"Nicaragua";"2012";"97.1855223315";""
"Nicaragua";"2011";"97.1854466251";""
"Nicaragua";"2010";"92.2832247951";"2"
"Nicaragua";"2009";"88.3004417532";"2"
"Nicaragua";"2008";"88.0251063133";"2"
"Nicaragua";"2007";"86.3951087231";"2"
"Nicaragua";"2006";"88.0564098057";"2"
"Nicaragua";"2005";"88.1409361657";"2"
"Nicaragua";"2004";"85.2976953246";"2"
"Nicaragua";"2003";"84.4928906507";"2"
"Nicaragua";"2002";"86.1829336646";"2"
"Nicaragua";"2001";"88.8977347239";"2"
"Nicaragua";"2000";"100";"2"
"Nicaragua";"1999";"105.376344086";"2"
"Nicaragua";"1998";"113.6842105263";"2"
"Nicaragua";"1997";"109";"2"
"Nicaragua";"1996";"113.9784946237";"2"
"Nicaragua";"1995";"128.8888888889";"2"
"Nicaragua";"1994";"122.8915662651";"2"
"Nicaragua";"1993";"104.6511627907";"2"
"Nicaragua";"1992";"93.023255814";"2"
"Nicaragua";"1991";"126.5060240964";"2"
"Nicaragua";"1990";"155";"2"
"Nicaragua";"1989";"114.4578313253";"2"
"Nicaragua";"1988";"125.3012048193";"2"
"Nicaragua";"1987";"114.8148148148";"2"
"Nicaragua";"1986";"149.2957746479";"2"
"Nicaragua";"1985";"123.3766233766";"2"
"Nicaragua";"1984";"176.1194029851";"2"
"Nicaragua";"1983";"138.3561643836";"2"
"Nicaragua";"1982";"123.3333333333";"2"
"Nicaragua";"1981";"139.7590361446";"2"
"Nicaragua";"1980";"162.1621621622";"2"
"Niger";"2014";"157.8282692844";""
"Niger";"2013";"165.7614179043";""
"Niger";"2012";"173.9597221242";""
"Niger";"2011";"168.5177066298";""
"Niger";"2010";"155.2249114138";"2"
"Niger";"2009";"154.5539272433";"2"
"Niger";"2008";"164.382877306";"2"
"Niger";"2007";"193.8547453077";"2"
"Niger";"2006";"145.4387593963";"2"
"Niger";"2005";"128.3835885512";"2"
"Niger";"2004";"111.1476944118";"2"
"Niger";"2003";"103.0122310707";"2"
"Niger";"2002";"102.141141597";"2"
"Niger";"2001";"100.4855690632";"2"
"Niger";"2000";"100";"2"
"Niger";"1999";"93.2692307692";"2"
"Niger";"1998";"99.0099009901";"2"
"Niger";"1997";"100";"2"
"Niger";"1996";"106.0606060606";"2"
"Niger";"1995";"121.4285714286";"2"
"Niger";"1994";"119.1011235955";"2"
"Niger";"1993";"146.0317460317";"2"
"Niger";"1992";"143.4782608696";"2"
"Niger";"1991";"152.4390243902";"2"
"Niger";"1990";"165.0602409639";"2"
"Niger";"1989";"184.9315068493";"2"
"Niger";"1988";"201.3157894737";"2"
"Niger";"1987";"225.3521126761";"2"
"Niger";"1986";"226.2295081967";"2"
"Niger";"1985";"205.8823529412";"2"
"Niger";"1984";"227.4509803922";"2"
"Niger";"1983";"258.3333333333";"2"
"Niger";"1982";"221.0526315789";"2"
"Niger";"1981";"187.323943662";"2"
"Niger";"1980";"230.487804878";"2"
"Nigeria";"2014";"210.6838978903";""
"Nigeria";"2013";"223.7642293185";""
"Nigeria";"2012";"225.8773058906";""
"Nigeria";"2011";"220.506103072";""
"Nigeria";"2010";"184.1934974212";"2"
"Nigeria";"2009";"154.2899845262";"2"
"Nigeria";"2008";"216.4464225232";"2"
"Nigeria";"2007";"176.6248881347";"2"
"Nigeria";"2006";"175.7635058757";"2"
"Nigeria";"2005";"155.908568596";"2"
"Nigeria";"2004";"118.6814648319";"2"
"Nigeria";"2003";"101.8334558058";"2"
"Nigeria";"2002";"92.3029300397";"2"
"Nigeria";"2001";"90.7565780259";"2"
"Nigeria";"2000";"100";"2"
"Nigeria";"1999";"59.595959596";"2"
"Nigeria";"1998";"43.8775510204";"2"
"Nigeria";"1997";"65.0943396226";"2"
"Nigeria";"1996";"86.9047619048";"2"
"Nigeria";"1995";"55.5555555556";"2"
"Nigeria";"1994";"56.1224489796";"2"
"Nigeria";"1993";"59.4059405941";"2"
"Nigeria";"1992";"65.0406504065";"2"
"Nigeria";"1991";"74.3902439024";"2"
"Nigeria";"1990";"88.5057471264";"2"
"Nigeria";"1989";"75.7142857143";"2"
"Nigeria";"1988";"60.9375";"2"
"Nigeria";"1987";"72.602739726";"2"
"Nigeria";"1986";"70.2702702703";"2"
"Nigeria";"1985";"143.4782608696";"2"
"Nigeria";"1984";"154.5454545455";"2"
"Nigeria";"1983";"155.1724137931";"2"
"Nigeria";"1982";"163.6363636364";"2"
"Nigeria";"1981";"192";"2"
"Nigeria";"1980";"181.25";"2"
"Northern Mariana Islands";"2014";"81.5123118887";""
"Northern Mariana Islands";"2013";"81.0025970874";""
"Northern Mariana Islands";"2012";"83.0027074955";""
"Northern Mariana Islands";"2011";"87.5217877431";""
"Northern Mariana Islands";"2010";"87.2992672565";"2"
"Northern Mariana Islands";"2009";"84.7106420654";"2"
"Northern Mariana Islands";"2008";"72.7404608355";"2"
"Northern Mariana Islands";"2007";"78.2123634847";"2"
"Northern Mariana Islands";"2006";"79.0828578732";"2"
"Northern Mariana Islands";"2005";"82.7645073892";"2"
"Northern Mariana Islands";"2004";"93.8302201201";"2"
"Northern Mariana Islands";"2003";"99.2846867167";"2"
"Northern Mariana Islands";"2002";"103.4736314665";"2"
"Northern Mariana Islands";"2001";"102.5572581347";"2"
"Northern Mariana Islands";"2000";"100";"2"
"Norway";"2014";"157.1303587052";""
"Norway";"2013";"152.5704809287";""
"Norway";"2012";"158.4063047285";""
"Norway";"2011";"156.7084078712";""
"Norway";"2010";"138.5620915033";"2"
"Norway";"2009";"128.5449490269";"2"
"Norway";"2008";"156.4857405704";"2"
"Norway";"2007";"135.7279693487";"2"
"Norway";"2006";"140.6965174129";"2"
"Norway";"2005";"122.9968782518";"2"
"Norway";"2004";"101.4583333333";"2"
"Norway";"2003";"91.3232104121";"2"
"Norway";"2002";"90.2173913043";"2"
"Norway";"2001";"95.7575757576";"2"
"Norway";"2000";"100";"2"
"Oman";"2014";"239.1266847194";""
"Oman";"2013";"240.7048295249";""
"Oman";"2012";"247.051365368";""
"Oman";"2011";"229.9040687618";""
"Oman";"2010";"191.2754633446";"2"
"Oman";"2009";"148.118844733";"2"
"Oman";"2008";"252.7436345031";"2"
"Oman";"2007";"176.0726034948";"2"
"Oman";"2006";"179.1639392027";"2"
"Oman";"2005";"155.5902173984";"2"
"Oman";"2004";"112.0730058043";"2"
"Oman";"2003";"117.3595866881";"2"
"Oman";"2002";"97.3391160321";"2"
"Oman";"2001";"86.2724772342";"2"
"Oman";"2000";"100";"2"
"Pakistan";"2014";"58.8035089527";""
"Pakistan";"2013";"56.6697793685";""
"Pakistan";"2012";"59.3376078541";""
"Pakistan";"2011";"61.7867605661";""
"Pakistan";"2010";"64.6850389051";"2"
"Pakistan";"2009";"64.8301315486";"2"
"Pakistan";"2008";"57.6259383456";"2"
"Pakistan";"2007";"65.5390771926";"2"
"Pakistan";"2006";"70.0145595809";"2"
"Pakistan";"2005";"75.1856804219";"2"
"Pakistan";"2004";"84.5561429054";"2"
"Pakistan";"2003";"88.6780826435";"2"
"Pakistan";"2002";"94.8122015963";"2"
"Pakistan";"2001";"99.8542623961";"2"
"Pakistan";"2000";"100";"2"
"Pakistan";"1999";"117.2043010753";"2"
"Pakistan";"1998";"136.0465116279";"2"
"Pakistan";"1997";"118.5567010309";"2"
"Pakistan";"1996";"120";"2"
"Pakistan";"1995";"119.1919191919";"2"
"Pakistan";"1994";"107.7777777778";"2"
"Pakistan";"1993";"107.1428571429";"2"
"Pakistan";"1992";"104.5454545455";"2"
"Pakistan";"1991";"105.5555555556";"2"
"Pakistan";"1990";"108.6956521739";"2"
"Pakistan";"1989";"114.1176470588";"2"
"Pakistan";"1988";"124.3902439024";"2"
"Pakistan";"1987";"135.0649350649";"2"
"Pakistan";"1986";"150";"2"
"Pakistan";"1985";"116.4383561644";"2"
"Pakistan";"1984";"122.7848101266";"2"
"Pakistan";"1983";"120.7792207792";"2"
"Pakistan";"1982";"112.9411764706";"2"
"Pakistan";"1981";"116.6666666667";"2"
"Pakistan";"1980";"129.4871794872";"2"
"Palau";"2014";"88.0614268136";""
"Palau";"2013";"84.5553776516";""
"Palau";"2012";"80.767969163";""
"Palau";"2011";"82.9148582742";""
"Palau";"2010";"91.6704502386";"2"
"Palau";"2009";"94.5281730251";"2"
"Palau";"2008";"86.6945219547";"2"
"Palau";"2007";"96.4281747144";"2"
"Palau";"2006";"99.2460159041";"2"
"Palau";"2005";"96.850959174";"2"
"Palau";"2004";"93.4152752585";"2"
"Palau";"2003";"94.7383444875";"2"
"Palau";"2002";"98.4961579396";"2"
"Palau";"2001";"99.0633237401";"2"
"Palau";"2000";"100";"2"
"Panama";"2014";"79.6764159738";""
"Panama";"2013";"76.4893931479";""
"Panama";"2012";"76.7538417095";""
"Panama";"2011";"75.6941025537";""
"Panama";"2010";"80.2923892047";"2"
"Panama";"2009";"84.1900204496";"2"
"Panama";"2008";"75.5992520863";"2"
"Panama";"2007";"81.3592547979";"2"
"Panama";"2006";"82.141610004";"2"
"Panama";"2005";"86.1680776289";"2"
"Panama";"2004";"92.023984929";"2"
"Panama";"2003";"96.4912701358";"2"
"Panama";"2002";"101.906616089";"2"
"Panama";"2001";"101.9066651145";"2"
"Panama";"2000";"100";"2"
"Panama";"1999";"106.3157894737";"2"
"Panama";"1998";"103.0927835052";"2"
"Panama";"1997";"103.125";"2"
"Panama";"1996";"102.0833333333";"2"
"Panama";"1995";"100";"2"
"Panama";"1994";"110.3448275862";"2"
"Panama";"1993";"106.8181818182";"2"
"Panama";"1992";"104.3010752688";"2"
"Panama";"1991";"82.7586206897";"2"
"Panama";"1990";"68.75";"2"
"Panama";"1989";"75.2808988764";"2"
"Panama";"1988";"80";"2"
"Panama";"1987";"89.0243902439";"2"
"Panama";"1986";"100";"2"
"Panama";"1985";"102.8985507246";"2"
"Panama";"1984";"90";"2"
"Panama";"1983";"91.4285714286";"2"
"Panama";"1982";"86.9565217391";"2"
"Panama";"1981";"94.5945945946";"2"
"Panama";"1980";"115.3846153846";""
"Papua New Guinea";"2014";"189.0372863795";""
"Papua New Guinea";"2013";"190.878223524";""
"Papua New Guinea";"2012";"208.8873297196";""
"Papua New Guinea";"2011";"221.7820580521";""
"Papua New Guinea";"2010";"190.1747019433";"2"
"Papua New Guinea";"2009";"157.1952090221";"2"
"Papua New Guinea";"2008";"159.4533819346";"2"
"Papua New Guinea";"2007";"166.457457143";"2"
"Papua New Guinea";"2006";"158.8969035037";"2"
"Papua New Guinea";"2005";"126.5687703387";"2"
"Papua New Guinea";"2004";"121.0784241096";"2"
"Papua New Guinea";"2003";"109.6646485825";"2"
"Papua New Guinea";"2002";"103.6575746005";"2"
"Papua New Guinea";"2001";"93.7542479406";"2"
"Papua New Guinea";"2000";"100";"2"
"Paraguay";"2014";"102.8222208525";""
"Paraguay";"2013";"101.8865176372";""
"Paraguay";"2012";"102.2998357372";""
"Paraguay";"2011";"101.2968817603";""
"Paraguay";"2010";"98.9453782534";"2"
"Paraguay";"2009";"98.9455687281";"2"
"Paraguay";"2008";"105.1294163184";"2"
"Paraguay";"2007";"98.0021569791";"2"
"Paraguay";"2006";"93.5473549945";"2"
"Paraguay";"2005";"96.2987060639";"2"
"Paraguay";"2004";"102.1351170547";"2"
"Paraguay";"2003";"97.4927441359";"2"
"Paraguay";"2002";"92.4417230224";"2"
"Paraguay";"2001";"96.6960684885";"2"
"Paraguay";"2000";"100";"2"
"Paraguay";"1999";"104.1237113402";"2"
"Paraguay";"1998";"109";"2"
"Paraguay";"1997";"118.2795698925";"2"
"Paraguay";"1996";"118.2795698925";"2"
"Paraguay";"1995";"118.2795698925";"2"
"Paraguay";"1994";"125.8823529412";"2"
"Paraguay";"1993";"103.4482758621";"2"
"Paraguay";"1992";"94.4444444444";"2"
"Paraguay";"1991";"103.488372093";"2"
"Paraguay";"1990";"103.3707865169";"2"
"Paraguay";"1989";"120.987654321";"2"
"Paraguay";"1988";"100";"2"
"Paraguay";"1987";"87.5";"2"
"Paraguay";"1986";"58.024691358";"2"
"Paraguay";"1985";"62";"2"
"Paraguay";"1984";"93.5185185185";"2"
"Paraguay";"1983";"69.0265486726";"2"
"Paraguay";"1982";"74.358974359";"2"
"Paraguay";"1981";"71.8518518519";"2"
"Paraguay";"1980";"68.1818181818";"2"
"Peru";"2014";"205.9010517409";""
"Peru";"2013";"217.5194291741";""
"Peru";"2012";"232.6521338003";""
"Peru";"2011";"242.9979296974";""
"Peru";"2010";"214.3867168611";"2"
"Peru";"2009";"173.158468482";"2"
"Peru";"2008";"178.1058626683";"2"
"Peru";"2007";"186.4097297389";"2"
"Peru";"2006";"171.092624811";"2"
"Peru";"2005";"129.9755516867";"2"
"Peru";"2004";"116.757788693";"2"
"Peru";"2003";"106.2338974528";"2"
"Peru";"2002";"101.3154380086";"2"
"Peru";"2001";"97.7035395482";"2"
"Peru";"2000";"100";"2"
"Peru";"1999";"103.1578947368";"2"
"Peru";"1998";"111.2244897959";"2"
"Peru";"1997";"127.1844660194";"2"
"Peru";"1996";"119.4444444444";"2"
"Peru";"1995";"123.3644859813";"2"
"Peru";"1994";"118.5567010309";"2"
"Peru";"1993";"110.5263157895";"2"
"Peru";"1992";"117.5257731959";"2"
"Peru";"1991";"107.2164948454";"2"
"Peru";"1990";"114.1414141414";"2"
"Peru";"1989";"119.1489361702";"2"
"Peru";"1988";"139.7590361446";"2"
"Peru";"1987";"128.5714285714";"2"
"Peru";"1986";"129.1666666667";"2"
"Peru";"1985";"170.7692307692";"2"
"Peru";"1984";"195.7142857143";"2"
"Peru";"1983";"193.1506849315";"2"
"Peru";"1982";"200";"2"
"Peru";"1981";"201.3888888889";"2"
"Peru";"1980";"245.5882352941";"2"
"Philippines";"2014";"65.1948139565";""
"Philippines";"2013";"62.4493908522";""
"Philippines";"2012";"63.6736356557";""
"Philippines";"2011";"63.8024314029";""
"Philippines";"2010";"68.9840845849";"2"
"Philippines";"2009";"70.6519857673";"2"
"Philippines";"2008";"66.1539522586";"2"
"Philippines";"2007";"75.109567248";"2"
"Philippines";"2006";"76.8369053284";"2"
"Philippines";"2005";"88.6224056722";"2"
"Philippines";"2004";"92.021001236";"2"
"Philippines";"2003";"95.1115356689";"2"
"Philippines";"2002";"91.9884517365";"2"
"Philippines";"2001";"98.6549982666";"2"
"Philippines";"2000";"100";"2"
"Philippines";"1999";"102.8846153846";"2"
"Philippines";"1998";"87.3873873874";"2"
"Philippines";"1997";"82.4074074074";"2"
"Philippines";"1996";"81.1320754717";"2"
"Philippines";"1995";"80.198019802";"2"
"Philippines";"1994";"77.8846153846";"2"
"Philippines";"1993";"77.6699029126";"2"
"Philippines";"1992";"79.2079207921";"2"
"Philippines";"1991";"93.4065934066";"2"
"Philippines";"1990";"87.3684210526";"2"
"Philippines";"1989";"97.7272727273";"2"
"Philippines";"1988";"106.0240963855";"2"
"Philippines";"1987";"94.0476190476";"2"
"Philippines";"1986";"86.7469879518";"2"
"Philippines";"1985";"80.198019802";"2"
"Philippines";"1984";"69.0322580645";"2"
"Philippines";"1983";"71.9457013575";"2"
"Philippines";"1982";"74.3772241993";"2"
"Philippines";"1981";"70.6422018349";"2"
"Philippines";"1980";"99.1176470588";"2"
"Poland";"2014";"98.6437635964";""
"Poland";"2013";"98.4712137198";""
"Poland";"2012";"97.6880939225";""
"Poland";"2011";"99.3240577327";""
"Poland";"2010";"101.7811704835";"2"
"Poland";"2009";"104.1222488845";"2"
"Poland";"2008";"100.7724373766";"2"
"Poland";"2007";"102.6455540969";"2"
"Poland";"2006";"102.2285602438";"2"
"Poland";"2005";"103.3126001319";"2"
"Poland";"2004";"105.5648571185";"2"
"Poland";"2003";"103.2055888999";"2"
"Poland";"2002";"104.3256997455";"2"
"Poland";"2001";"102.4055948423";"2"
"Poland";"2000";"100";"2"
"Portugal";"2014";"94.0236406913";""
"Portugal";"2013";"92.9969847236";""
"Portugal";"2012";"91.5039500526";""
"Portugal";"2011";"91.8769822281";""
"Portugal";"2010";"93.2508436445";"2"
"Portugal";"2009";"94.7452481901";"2"
"Portugal";"2008";"90.5943854268";"2"
"Portugal";"2007";"93.1545101284";"2"
"Portugal";"2006";"93.4481999274";"2"
"Portugal";"2005";"94.1885616253";"2"
"Portugal";"2004";"97.2488520047";"2"
"Portugal";"2003";"98.1646605552";"2"
"Portugal";"2002";"100.269724349";"2"
"Portugal";"2001";"99.548590194";"2"
"Portugal";"2000";"100";"2"
"Qatar";"2014";"213.9056169781";""
"Qatar";"2013";"219.4303500112";""
"Qatar";"2012";"221.7820169199";""
"Qatar";"2011";"210.5477318924";""
"Qatar";"2010";"178.6638282092";"2"
"Qatar";"2009";"167.3122872265";"2"
"Qatar";"2008";"248.6814471472";"2"
"Qatar";"2007";"183.5371570676";"2"
"Qatar";"2006";"184.0652450996";"2"
"Qatar";"2005";"156.9739016974";"2"
"Qatar";"2004";"115.0771963741";"2"
"Qatar";"2003";"100.3172605276";"2"
"Qatar";"2002";"86.9963180277";"2"
"Qatar";"2001";"95.8038726293";"2"
"Qatar";"2000";"100";"2"
"Romania";"2014";"107.4139056635";""
"Romania";"2013";"107.6089302415";""
"Romania";"2012";"108.2887700535";""
"Romania";"2011";"108.9854808902";""
"Romania";"2010";"108.2887700535";"2"
"Romania";"2009";"107.5908832432";"2"
"Romania";"2008";"106.347337921";"2"
"Romania";"2007";"107.2574484339";"2"
"Romania";"2006";"107.709065717";"2"
"Romania";"2005";"106.5815146698";"2"
"Romania";"2004";"106.8396502596";"2"
"Romania";"2003";"103.5511363636";"2"
"Romania";"2002";"102.2288145517";"2"
"Romania";"2001";"100.3397748991";"2"
"Romania";"2000";"100";"2"
"Russian Federation";"2014";"182.0479932516";""
"Russian Federation";"2013";"189.7284597227";""
"Russian Federation";"2012";"203.2096877908";""
"Russian Federation";"2011";"194.609277776";""
"Russian Federation";"2010";"159.7582558718";"2"
