LOCATION,MEASURE,TIME,Value
BEL,IDX2010,1982-Q3,64.21594
BEL,IDX2010,1982-Q4,65.00986
BEL,IDX2010,1983-Q1,64.45494
BEL,IDX2010,1983-Q2,64.84228
BEL,IDX2010,1983-Q3,66.86414
BEL,IDX2010,1983-Q4,67.6608
BEL,IDX2010,1984-Q1,68.55085
BEL,IDX2010,1984-Q2,69.6332
BEL,IDX2010,1984-Q3,70.38041
BEL,IDX2010,1984-Q4,71.58363
BEL,IDX2010,1985-Q1,73.12476
BEL,IDX2010,1985-Q2,72.56984
BEL,IDX2010,1985-Q3,71.87208
BEL,IDX2010,1985-Q4,71.22102
BEL,IDX2010,1986-Q1,68.14153
BEL,IDX2010,1986-Q2,65.75706
BEL,IDX2010,1986-Q3,64.04562
BEL,IDX2010,1986-Q4,63.58961
BEL,IDX2010,1987-Q1,63.44401
BEL,IDX2010,1987-Q2,63.51818
BEL,IDX2010,1987-Q3,63.66103
BEL,IDX2010,1987-Q4,63.22699
BEL,IDX2010,1988-Q1,63.05667
BEL,IDX2010,1988-Q2,63.78465
BEL,IDX2010,1988-Q3,65.106
BEL,IDX2010,1988-Q4,65.94936
BEL,IDX2010,1989-Q1,67.5619
BEL,IDX2010,1989-Q2,68.93544
BEL,IDX2010,1989-Q3,69.22388
BEL,IDX2010,1989-Q4,69.36674
BEL,IDX2010,1990-Q1,68.28439
BEL,IDX2010,1990-Q2,68.04264
BEL,IDX2010,1990-Q3,69.32004
BEL,IDX2010,1990-Q4,69.46288
BEL,IDX2010,1991-Q1,67.92451
BEL,IDX2010,1991-Q2,68.09209
BEL,IDX2010,1991-Q3,68.18549
BEL,IDX2010,1991-Q4,68.26241
BEL,IDX2010,1992-Q1,67.95748
BEL,IDX2010,1992-Q2,68.61678
BEL,IDX2010,1992-Q3,68.1278
BEL,IDX2010,1992-Q4,67.67178
BEL,IDX2010,1993-Q1,66.79272
BEL,IDX2010,1993-Q2,67.06193
BEL,IDX2010,1993-Q3,67.09764
BEL,IDX2010,1993-Q4,67.16357
BEL,IDX2010,1994-Q1,67.26796
BEL,IDX2010,1994-Q2,68.16351
BEL,IDX2010,1994-Q3,68.48217
BEL,IDX2010,1994-Q4,68.66898
BEL,IDX2010,1995-Q1,69.19093
BEL,IDX2010,1995-Q2,69.76506
BEL,IDX2010,1995-Q3,69.93539
BEL,IDX2010,1995-Q4,70.06999
BEL,IDX2010,1996-Q1,70.17163
BEL,IDX2010,1996-Q2,70.28976
BEL,IDX2010,1996-Q3,70.02055
BEL,IDX2010,1996-Q4,70.52876
BEL,IDX2010,1997-Q1,70.74303
BEL,IDX2010,1997-Q2,71.23201
BEL,IDX2010,1997-Q3,72.23744
BEL,IDX2010,1997-Q4,72.03141
BEL,IDX2010,1998-Q1,71.20728
BEL,IDX2010,1998-Q2,71.31168
BEL,IDX2010,1998-Q3,70.35569
BEL,IDX2010,1998-Q4,69.14147
BEL,IDX2010,1999-Q1,68.44372
BEL,IDX2010,1999-Q2,69.75957
BEL,IDX2010,1999-Q3,71.23201
BEL,IDX2010,1999-Q4,72.70445
BEL,IDX2010,2000-Q1,74.50928
BEL,IDX2010,2000-Q2,76.34159
BEL,IDX2010,2000-Q3,78.64091
BEL,IDX2010,2000-Q4,80.23972
BEL,IDX2010,2001-Q1,77.37725
BEL,IDX2010,2001-Q2,77.06408
BEL,IDX2010,2001-Q3,76.42126
BEL,IDX2010,2001-Q4,75.85262
BEL,IDX2010,2002-Q1,75.80042
BEL,IDX2010,2002-Q2,76.65202
BEL,IDX2010,2002-Q3,77.11627
BEL,IDX2010,2002-Q4,77.47889
BEL,IDX2010,2003-Q1,77.63548
BEL,IDX2010,2003-Q2,77.99534
BEL,IDX2010,2003-Q3,76.91024
BEL,IDX2010,2003-Q4,77.3745
BEL,IDX2010,2004-Q1,78.71233
BEL,IDX2010,2004-Q2,80.47321
BEL,IDX2010,2004-Q3,81.6215
BEL,IDX2010,2004-Q4,82.23959
BEL,IDX2010,2005-Q1,83.6
BEL,IDX2010,2005-Q2,84.8
BEL,IDX2010,2005-Q3,86.46667
BEL,IDX2010,2005-Q4,87.6
BEL,IDX2010,2006-Q1,89.06667
BEL,IDX2010,2006-Q2,90.7
BEL,IDX2010,2006-Q3,91.36667
BEL,IDX2010,2006-Q4,90.23333
BEL,IDX2010,2007-Q1,91.23333
BEL,IDX2010,2007-Q2,93.23333
BEL,IDX2010,2007-Q3,94.13333
BEL,IDX2010,2007-Q4,95.73333
BEL,IDX2010,2008-Q1,97.5
BEL,IDX2010,2008-Q2,100.4667
BEL,IDX2010,2008-Q3,101.3667
BEL,IDX2010,2008-Q4,96.23333
BEL,IDX2010,2009-Q1,92.2
BEL,IDX2010,2009-Q2,93.5
BEL,IDX2010,2009-Q3,94.93333
BEL,IDX2010,2009-Q4,95.63333
BEL,IDX2010,2010-Q1,97.1
BEL,IDX2010,2010-Q2,99.83334
BEL,IDX2010,2010-Q3,100.8667
BEL,IDX2010,2010-Q4,102.2333
BEL,IDX2010,2011-Q1,105.7333
BEL,IDX2010,2011-Q2,107.3333
BEL,IDX2010,2011-Q3,107.0667
BEL,IDX2010,2011-Q4,106.9333
BEL,IDX2010,2012-Q1,108.9
BEL,IDX2010,2012-Q2,109.7667
BEL,IDX2010,2012-Q3,110.0667
BEL,IDX2010,2012-Q4,110.5667
BEL,IDX2010,2013-Q1,110.8667
BEL,IDX2010,2013-Q2,108.8333
BEL,IDX2010,2013-Q3,109.7667
BEL,IDX2010,2013-Q4,109.1667
BEL,IDX2010,2014-Q1,108.5
BEL,IDX2010,2014-Q2,108.1333
BEL,IDX2010,2014-Q3,107.6333
BEL,IDX2010,2014-Q4,103.5667
BEL,IDX2010,2015-Q1,99.8
BEL,IDX2010,2015-Q2,102.7667
BEL,IDX2010,2015-Q3,99.46667
BEL,IDX2010,2015-Q4,96.66666
BEL,IDX2010,2016-Q1,92.56667
BEL,IDX2010,2016-Q2,96.13333
BEL,IDX2010,2016-Q3,97.83334
BEL,IDX2010,2016-Q4,101.3333
CZE,AGRWTH,1991-Q1,59.95872
CZE,AGRWTH,1991-Q2,72.23943
CZE,AGRWTH,1991-Q3,71.41383
CZE,AGRWTH,1991-Q4,61.47144
CZE,AGRWTH,1992-Q1,10.70968
CZE,AGRWTH,1992-Q2,5.272618
CZE,AGRWTH,1992-Q3,7.104154
CZE,AGRWTH,1992-Q4,8.633094
CZE,AGRWTH,1993-Q1,9.965035
CZE,AGRWTH,1993-Q2,9.561753
CZE,AGRWTH,1993-Q3,9.499719
CZE,AGRWTH,1993-Q4,8.388521
CZE,AGRWTH,1994-Q1,5.670376
CZE,AGRWTH,1994-Q2,5.090909
CZE,AGRWTH,1994-Q3,5.13347
CZE,AGRWTH,1994-Q4,5.09165
CZE,AGRWTH,1995-Q1,7.823471
CZE,AGRWTH,1995-Q2,8.304499
CZE,AGRWTH,1995-Q3,8.59375
CZE,AGRWTH,1995-Q4,8.76938
CZE,AGRWTH,1996-Q1,6.093023
CZE,AGRWTH,1996-Q2,5.248745
CZE,AGRWTH,1996-Q3,4.406475
CZE,AGRWTH,1996-Q4,4.54343
CZE,AGRWTH,1997-Q1,4.340202
CZE,AGRWTH,1997-Q2,4.163053
CZE,AGRWTH,1997-Q3,5.254091
CZE,AGRWTH,1997-Q4,5.368556
CZE,AGRWTH,1998-Q1,6.554622
CZE,AGRWTH,1998-Q2,6.161532
CZE,AGRWTH,1998-Q3,4.050736
CZE,AGRWTH,1998-Q4,2.143146
CZE,AGRWTH,1999-Q1,-1.143533
CZE,AGRWTH,1999-Q2,-0.9411765
CZE,AGRWTH,1999-Q3,0.1179709
CZE,AGRWTH,1999-Q4,2.137767
CZE,AGRWTH,2000-Q1,4.666933
CZE,AGRWTH,2000-Q2,5.740301
CZE,AGRWTH,2000-Q3,6.362922
CZE,AGRWTH,2000-Q4,5.891473
CZE,AGRWTH,2001-Q1,4.344512
CZE,AGRWTH,2001-Q2,3.444403
CZE,AGRWTH,2001-Q3,1.735598
CZE,AGRWTH,2001-Q4,0.1464129
CZE,AGRWTH,2002-Q1,-0.5113221
CZE,AGRWTH,2002-Q2,-1.339124
CZE,AGRWTH,2002-Q3,-1.960073
CZE,AGRWTH,2002-Q4,-1.425439
CZE,AGRWTH,2003-Q1,-0.7342144
CZE,AGRWTH,2003-Q2,-1.173881
CZE,AGRWTH,2003-Q3,-0.4072566
CZE,AGRWTH,2003-Q4,0.5561735
CZE,AGRWTH,2004-Q1,1.368343
CZE,AGRWTH,2004-Q2,4.974016
CZE,AGRWTH,2004-Q3,8.289963
CZE,AGRWTH,2004-Q4,8.40708
CZE,AGRWTH,2005-Q1,6.566947
CZE,AGRWTH,2005-Q2,3.11174
CZE,AGRWTH,2005-Q3,-0.1716444
CZE,AGRWTH,2005-Q4,-1.156463
CZE,AGRWTH,2006-Q1,-0.8901061
CZE,AGRWTH,2006-Q2,0.1714678
CZE,AGRWTH,2006-Q3,1.650619
CZE,AGRWTH,2006-Q4,1.514109
CZE,AGRWTH,2007-Q1,2.487047
CZE,AGRWTH,2007-Q2,3.663129
CZE,AGRWTH,2007-Q3,3.38295
CZE,AGRWTH,2007-Q4,4.576271
CZE,AGRWTH,2008-Q1,4.550051
CZE,AGRWTH,2008-Q2,3.863937
CZE,AGRWTH,2008-Q3,4.286649
CZE,AGRWTH,2008-Q4,-0.03241491
CZE,AGRWTH,2009-Q1,-3.352676
CZE,AGRWTH,2009-Q2,-6.009539
CZE,AGRWTH,2009-Q3,-7.81299
CZE,AGRWTH,2009-Q4,-4.928664
CZE,AGRWTH,2010-Q1,-1.501001
CZE,AGRWTH,2010-Q2,1.38701
CZE,AGRWTH,2010-Q3,2.586794
CZE,AGRWTH,2010-Q4,3.547067
CZE,AGRWTH,2011-Q1,5.587538
CZE,AGRWTH,2011-Q2,6.206206
CZE,AGRWTH,2011-Q3,5.673523
CZE,AGRWTH,2011-Q4,5.500659
CZE,AGRWTH,2012-Q1,3.880693
CZE,AGRWTH,2012-Q2,1.947848
CZE,AGRWTH,2012-Q3,1.789639
CZE,AGRWTH,2012-Q4,1.592257
CZE,AGRWTH,2013-Q1,0.7409694
CZE,AGRWTH,2013-Q2,-0.1848999
CZE,AGRWTH,2013-Q3,0.1542258
CZE,AGRWTH,2013-Q4,0.153657
CZE,AGRWTH,2014-Q1,1.103279
CZE,AGRWTH,2014-Q2,1.759802
CZE,AGRWTH,2014-Q3,1.755467
CZE,AGRWTH,2014-Q4,-0.4909481
CZE,AGRWTH,2015-Q1,-4.122461
CZE,AGRWTH,2015-Q2,-2.851942
CZE,AGRWTH,2015-Q3,-4.509685
CZE,AGRWTH,2015-Q4,-4.31699
CZE,AGRWTH,2016-Q1,-3.951944
CZE,AGRWTH,2016-Q2,-4.778264
CZE,AGRWTH,2016-Q3,-3.106181
CZE,AGRWTH,2016-Q4,-0.3867225
CZE,IDX2010,1990-Q1,32.3
CZE,IDX2010,1990-Q2,32.3
CZE,IDX2010,1990-Q3,32.3
CZE,IDX2010,1990-Q4,34.43333
CZE,IDX2010,1991-Q1,51.66667
CZE,IDX2010,1991-Q2,55.63334
CZE,IDX2010,1991-Q3,55.36666
CZE,IDX2010,1991-Q4,55.6
CZE,IDX2010,1992-Q1,57.2
CZE,IDX2010,1992-Q2,58.56667
CZE,IDX2010,1992-Q3,59.3
CZE,IDX2010,1992-Q4,60.4
CZE,IDX2010,1993-Q1,62.9
CZE,IDX2010,1993-Q2,64.16666
CZE,IDX2010,1993-Q3,64.93333
CZE,IDX2010,1993-Q4,65.46667
CZE,IDX2010,1994-Q1,66.46667
CZE,IDX2010,1994-Q2,67.43333
CZE,IDX2010,1994-Q3,68.26667
CZE,IDX2010,1994-Q4,68.8
CZE,IDX2010,1995-Q1,71.66666
CZE,IDX2010,1995-Q2,73.03333
CZE,IDX2010,1995-Q3,74.13333
CZE,IDX2010,1995-Q4,74.83334
CZE,IDX2010,1996-Q1,76.03333
CZE,IDX2010,1996-Q2,76.86667
CZE,IDX2010,1996-Q3,77.4
CZE,IDX2010,1996-Q4,78.23333
CZE,IDX2010,1997-Q1,79.33334
CZE,IDX2010,1997-Q2,80.06667
CZE,IDX2010,1997-Q3,81.46667
CZE,IDX2010,1997-Q4,82.43333
CZE,IDX2010,1998-Q1,84.53333
CZE,IDX2010,1998-Q2,85
CZE,IDX2010,1998-Q3,84.76667
CZE,IDX2010,1998-Q4,84.2
CZE,IDX2010,1999-Q1,83.56667
CZE,IDX2010,1999-Q2,84.2
CZE,IDX2010,1999-Q3,84.86667
CZE,IDX2010,1999-Q4,86
CZE,IDX2010,2000-Q1,87.46667
CZE,IDX2010,2000-Q2,89.03333
CZE,IDX2010,2000-Q3,90.26667
CZE,IDX2010,2000-Q4,91.06667
CZE,IDX2010,2001-Q1,91.26667
CZE,IDX2010,2001-Q2,92.1
CZE,IDX2010,2001-Q3,91.83334
CZE,IDX2010,2001-Q4,91.2
CZE,IDX2010,2002-Q1,90.8
CZE,IDX2010,2002-Q2,90.86667
CZE,IDX2010,2002-Q3,90.03333
CZE,IDX2010,2002-Q4,89.9
CZE,IDX2010,2003-Q1,90.13333
CZE,IDX2010,2003-Q2,89.8
CZE,IDX2010,2003-Q3,89.66666
CZE,IDX2010,2003-Q4,90.4
CZE,IDX2010,2004-Q1,91.36667
CZE,IDX2010,2004-Q2,94.26667
CZE,IDX2010,2004-Q3,97.1
CZE,IDX2010,2004-Q4,98
CZE,IDX2010,2005-Q1,97.36667
CZE,IDX2010,2005-Q2,97.2
CZE,IDX2010,2005-Q3,96.93333
CZE,IDX2010,2005-Q4,96.86667
CZE,IDX2010,2006-Q1,96.5
CZE,IDX2010,2006-Q2,97.36667
CZE,IDX2010,2006-Q3,98.53333
CZE,IDX2010,2006-Q4,98.33334
CZE,IDX2010,2007-Q1,98.9
CZE,IDX2010,2007-Q2,100.9333
CZE,IDX2010,2007-Q3,101.8667
CZE,IDX2010,2007-Q4,102.8333
CZE,IDX2010,2008-Q1,103.4
CZE,IDX2010,2008-Q2,104.8333
CZE,IDX2010,2008-Q3,106.2333
CZE,IDX2010,2008-Q4,102.8
CZE,IDX2010,2009-Q1,99.93333
CZE,IDX2010,2009-Q2,98.53333
CZE,IDX2010,2009-Q3,97.93333
CZE,IDX2010,2009-Q4,97.73333
CZE,IDX2010,2010-Q1,98.43333
CZE,IDX2010,2010-Q2,99.9
CZE,IDX2010,2010-Q3,100.4667
CZE,IDX2010,2010-Q4,101.2
CZE,IDX2010,2011-Q1,103.9333
CZE,IDX2010,2011-Q2,106.1
CZE,IDX2010,2011-Q3,106.1667
CZE,IDX2010,2011-Q4,106.7667
CZE,IDX2010,2012-Q1,107.9667
CZE,IDX2010,2012-Q2,108.1667
CZE,IDX2010,2012-Q3,108.0667
CZE,IDX2010,2012-Q4,108.4667
CZE,IDX2010,2013-Q1,108.7667
CZE,IDX2010,2013-Q2,107.9667
CZE,IDX2010,2013-Q3,108.2333
CZE,IDX2010,2013-Q4,108.6333
CZE,IDX2010,2014-Q1,109.9667
CZE,IDX2010,2014-Q2,109.8667
CZE,IDX2010,2014-Q3,110.1333
CZE,IDX2010,2014-Q4,108.1
CZE,IDX2010,2015-Q1,105.4333
CZE,IDX2010,2015-Q2,106.7333
CZE,IDX2010,2015-Q3,105.1667
CZE,IDX2010,2015-Q4,103.4333
CZE,IDX2010,2016-Q1,101.2667
CZE,IDX2010,2016-Q2,101.6333
CZE,IDX2010,2016-Q3,101.9
CZE,IDX2010,2016-Q4,103.0333
DNK,AGRWTH,1975-Q1,10.81252
DNK,AGRWTH,1975-Q2,8.179012
DNK,AGRWTH,1975-Q3,6.597015
DNK,AGRWTH,1975-Q4,4.797688
DNK,AGRWTH,1976-Q1,4.707561
DNK,AGRWTH,1976-Q2,6.590585
DNK,AGRWTH,1976-Q3,6.468776
DNK,AGRWTH,1976-Q4,6.067292
DNK,AGRWTH,1977-Q1,6.121707
DNK,AGRWTH,1977-Q2,7.10207
DNK,AGRWTH,1977-Q3,7.11906
DNK,AGRWTH,1977-Q4,7.42763
DNK,AGRWTH,1978-Q1,7.600137
DNK,AGRWTH,1978-Q2,6.514495
DNK,AGRWTH,1978-Q3,5.221804
DNK,AGRWTH,1978-Q4,4.001614
DNK,AGRWTH,1979-Q1,4.517976
DNK,AGRWTH,1979-Q2,5.818864
DNK,AGRWTH,1979-Q3,8.836341
DNK,AGRWTH,1979-Q4,11.57397
DNK,AGRWTH,1980-Q1,15.2207
DNK,AGRWTH,1980-Q2,14.58241
DNK,AGRWTH,1980-Q3,12.28559
DNK,AGRWTH,1980-Q4,11.75694
DNK,AGRWTH,1981-Q1,9.247027
DNK,AGRWTH,1981-Q2,10.70761
DNK,AGRWTH,1981-Q3,11.87703
DNK,AGRWTH,1981-Q4,11.93853
DNK,AGRWTH,1982-Q1,14.11125
DNK,AGRWTH,1982-Q2,11.18103
DNK,AGRWTH,1982-Q3,11.20783
DNK,AGRWTH,1982-Q4,11.2377
DNK,AGRWTH,1983-Q1,4.943308
DNK,AGRWTH,1983-Q2,5.434441
DNK,AGRWTH,1983-Q3,5.305162
DNK,AGRWTH,1983-Q4,5.181114
DNK,AGRWTH,1984-Q1,7.588226
DNK,AGRWTH,1984-Q2,8.240966
DNK,AGRWTH,1984-Q3,6.301011
DNK,AGRWTH,1984-Q4,5.172905
DNK,AGRWTH,1985-Q1,5.84702
DNK,AGRWTH,1985-Q2,4.725169
DNK,AGRWTH,1985-Q3,4.355377
DNK,AGRWTH,1985-Q4,2.08211
DNK,AGRWTH,1986-Q1,-0.4477744
DNK,AGRWTH,1986-Q2,-2.999211
DNK,AGRWTH,1986-Q3,-3.770693
DNK,AGRWTH,1986-Q4,-3.72091
DNK,AGRWTH,1987-Q1,-2.106435
DNK,AGRWTH,1987-Q2,0.1220504
DNK,AGRWTH,1987-Q3,2.066172
DNK,AGRWTH,1987-Q4,3.189192
DNK,AGRWTH,1988-Q1,3.748522
DNK,AGRWTH,1988-Q2,4.135627
DNK,AGRWTH,1988-Q3,3.674143
DNK,AGRWTH,1988-Q4,3.829882
DNK,AGRWTH,1989-Q1,5.117074
DNK,AGRWTH,1989-Q2,5.857359
DNK,AGRWTH,1989-Q3,6.244893
DNK,AGRWTH,1989-Q4,6.545143
DNK,AGRWTH,1990-Q1,3.203604
DNK,AGRWTH,1990-Q2,1.892202
DNK,AGRWTH,1990-Q3,1.607092
DNK,AGRWTH,1990-Q4,0.8977094
DNK,AGRWTH,1991-Q1,1.641001
DNK,AGRWTH,1991-Q2,1.67618
DNK,AGRWTH,1991-Q3,1.183267
DNK,AGRWTH,1991-Q4,1.879189
DNK,AGRWTH,1992-Q1,0.5169603
DNK,AGRWTH,1992-Q2,0.4388219
DNK,AGRWTH,1992-Q3,-0.8780565
DNK,AGRWTH,1992-Q4,-1.593891
DNK,AGRWTH,1993-Q1,-0.8031017
DNK,AGRWTH,1993-Q2,-1.306778
DNK,AGRWTH,1993-Q3,-0.3654564
DNK,AGRWTH,1993-Q4,-0.07163323
DNK,AGRWTH,1994-Q1,0
DNK,AGRWTH,1994-Q2,-0.003988195
DNK,AGRWTH,1994-Q3,0.1873854
DNK,AGRWTH,1994-Q4,1.071286
DNK,AGRWTH,1995-Q1,2.500598
DNK,AGRWTH,1995-Q2,3.577554
DNK,AGRWTH,1995-Q3,3.641211
DNK,AGRWTH,1995-Q4,2.840931
DNK,AGRWTH,1996-Q1,1.914322
DNK,AGRWTH,1996-Q2,1.209087
DNK,AGRWTH,1996-Q3,1.140378
DNK,AGRWTH,1996-Q4,1.172414
DNK,AGRWTH,1997-Q1,0.8437369
DNK,AGRWTH,1997-Q2,2.252321
DNK,AGRWTH,1997-Q3,1.996887
DNK,AGRWTH,1997-Q4,1.39741
DNK,AGRWTH,1998-Q1,0.5640948
DNK,AGRWTH,1998-Q2,-0.3758
DNK,AGRWTH,1998-Q3,-0.8932891
DNK,AGRWTH,1998-Q4,-1.762838
DNK,AGRWTH,1999-Q1,-1.084215
DNK,AGRWTH,1999-Q2,-1.000934
DNK,AGRWTH,1999-Q3,0.8337402
DNK,AGRWTH,1999-Q4,2.604266
DNK,AGRWTH,2000-Q1,3.558516
DNK,AGRWTH,2000-Q2,4.161165
DNK,AGRWTH,2000-Q3,4.212447
DNK,AGRWTH,2000-Q4,4.194457
DNK,AGRWTH,2001-Q1,3.748622
DNK,AGRWTH,2001-Q2,3.730532
DNK,AGRWTH,2001-Q3,2.501787
DNK,AGRWTH,2001-Q4,1.529161
DNK,AGRWTH,2002-Q1,1.523202
DNK,AGRWTH,2002-Q2,0.5935754
DNK,AGRWTH,2002-Q3,0.55788
DNK,AGRWTH,2002-Q4,1.295972
DNK,AGRWTH,2003-Q1,1.186322
DNK,AGRWTH,2003-Q2,-0.4512322
DNK,AGRWTH,2003-Q3,-0.1386963
DNK,AGRWTH,2003-Q4,-0.5186722
DNK,AGRWTH,2004-Q1,-0.862069
DNK,AGRWTH,2004-Q2,1.220363
DNK,AGRWTH,2004-Q3,1.5625
DNK,AGRWTH,2004-Q4,2.189781
DNK,AGRWTH,2005-Q1,3.153815
DNK,AGRWTH,2005-Q2,2.842886
DNK,AGRWTH,2005-Q3,3.147565
DNK,AGRWTH,2005-Q4,2.819949
DNK,AGRWTH,2006-Q1,2.560063
DNK,AGRWTH,2006-Q2,3.521127
DNK,AGRWTH,2006-Q3,3.600465
DNK,AGRWTH,2006-Q4,3.979907
DNK,AGRWTH,2007-Q1,4.22427
DNK,AGRWTH,2007-Q2,4.459562
DNK,AGRWTH,2007-Q3,4.895366
DNK,AGRWTH,2007-Q4,5.945745
DNK,AGRWTH,2008-Q1,6.705969
DNK,AGRWTH,2008-Q2,7.127352
DNK,AGRWTH,2008-Q3,6.626291
DNK,AGRWTH,2008-Q4,2.490354
DNK,AGRWTH,2009-Q1,-0.1726519
DNK,AGRWTH,2009-Q2,-1.925025
DNK,AGRWTH,2009-Q3,-2.672904
DNK,AGRWTH,2009-Q4,0.06844627
DNK,AGRWTH,2010-Q1,2.525078
DNK,AGRWTH,2010-Q2,2.754821
DNK,AGRWTH,2010-Q3,3.501545
DNK,AGRWTH,2010-Q4,3.898769
DNK,AGRWTH,2011-Q1,4.251012
DNK,AGRWTH,2011-Q2,5.19437
DNK,AGRWTH,2011-Q3,4.842454
DNK,AGRWTH,2011-Q4,4.213298
DNK,AGRWTH,2012-Q1,3.624595
DNK,AGRWTH,2012-Q2,2.739726
DNK,AGRWTH,2012-Q3,2.8472
DNK,AGRWTH,2012-Q4,3.190145
DNK,AGRWTH,2013-Q1,2.342286
DNK,AGRWTH,2013-Q2,1.674419
DNK,AGRWTH,2013-Q3,1.076592
DNK,AGRWTH,2013-Q4,0.1836547
DNK,AGRWTH,2014-Q1,0.06103143
DNK,AGRWTH,2014-Q2,-0.2439768
DNK,AGRWTH,2014-Q3,-0.6390749
DNK,AGRWTH,2014-Q4,-1.191567
DNK,AGRWTH,2015-Q1,-1.799329
DNK,AGRWTH,2015-Q2,-0.9782941
DNK,AGRWTH,2015-Q3,-1.286371
DNK,AGRWTH,2015-Q4,-0.6184292
DNK,AGRWTH,2016-Q1,-0.6521739
DNK,AGRWTH,2016-Q2,-0.4013585
DNK,AGRWTH,2016-Q3,0.6515669
DNK,AGRWTH,2016-Q4,1.92906
DNK,IDX2010,1974-Q1,27.07938
DNK,IDX2010,1974-Q2,27.7386
DNK,IDX2010,1974-Q3,28.68034
DNK,IDX2010,1974-Q4,29.62209
DNK,IDX2010,1975-Q1,30.00735
DNK,IDX2010,1975-Q2,30.00735
DNK,IDX2010,1975-Q3,30.57239
DNK,IDX2010,1975-Q4,31.04326
DNK,IDX2010,1976-Q1,31.41996
DNK,IDX2010,1976-Q2,31.985
DNK,IDX2010,1976-Q3,32.55005
DNK,IDX2010,1976-Q4,32.92675
DNK,IDX2010,1977-Q1,33.3434
DNK,IDX2010,1977-Q2,34.2566
DNK,IDX2010,1977-Q3,34.86731
DNK,IDX2010,1977-Q4,35.37243
DNK,IDX2010,1978-Q1,35.87754
DNK,IDX2010,1978-Q2,36.48825
DNK,IDX2010,1978-Q3,36.68801
DNK,IDX2010,1978-Q4,36.78789
DNK,IDX2010,1979-Q1,37.49848
DNK,IDX2010,1979-Q2,38.61145
DNK,IDX2010,1979-Q3,39.92989
DNK,IDX2010,1979-Q4,41.04571
DNK,IDX2010,1980-Q1,43.20601
DNK,IDX2010,1980-Q2,44.24193
DNK,IDX2010,1980-Q3,44.83551
DNK,IDX2010,1980-Q4,45.87143
DNK,IDX2010,1981-Q1,47.20128
DNK,IDX2010,1981-Q2,48.97918
DNK,IDX2010,1981-Q3,50.16064
DNK,IDX2010,1981-Q4,51.34781
DNK,IDX2010,1982-Q1,53.86197
DNK,IDX2010,1982-Q2,54.45555
DNK,IDX2010,1982-Q3,55.78256
DNK,IDX2010,1982-Q4,57.11812
DNK,IDX2010,1983-Q1,56.52454
DNK,IDX2010,1983-Q2,57.41491
DNK,IDX2010,1983-Q3,58.74191
DNK,IDX2010,1983-Q4,60.07747
DNK,IDX2010,1984-Q1,60.81374
DNK,IDX2010,1984-Q2,62.14645
DNK,IDX2010,1984-Q3,62.44324
DNK,IDX2010,1984-Q4,63.18523
DNK,IDX2010,1985-Q1,64.36954
DNK,IDX2010,1985-Q2,65.08298
DNK,IDX2010,1985-Q3,65.16289
DNK,IDX2010,1985-Q4,64.50081
DNK,IDX2010,1986-Q1,64.08131
DNK,IDX2010,1986-Q2,63.131
DNK,IDX2010,1986-Q3,62.70579
DNK,IDX2010,1986-Q4,62.10079
DNK,IDX2010,1987-Q1,62.73148
DNK,IDX2010,1987-Q2,63.20805
DNK,IDX2010,1987-Q3,64.0014
DNK,IDX2010,1987-Q4,64.08131
DNK,IDX2010,1988-Q1,65.08298
DNK,IDX2010,1988-Q2,65.82211
DNK,IDX2010,1988-Q3,66.35291
DNK,IDX2010,1988-Q4,66.53555
DNK,IDX2010,1989-Q1,68.41332
DNK,IDX2010,1989-Q2,69.67754
DNK,IDX2010,1989-Q3,70.49657
DNK,IDX2010,1989-Q4,70.89039
DNK,IDX2010,1990-Q1,70.60502
DNK,IDX2010,1990-Q2,70.99598
DNK,IDX2010,1990-Q3,71.62952
DNK,IDX2010,1990-Q4,71.52678
DNK,IDX2010,1991-Q1,71.76364
DNK,IDX2010,1991-Q2,72.186
DNK,IDX2010,1991-Q3,72.47709
DNK,IDX2010,1991-Q4,72.8709
DNK,IDX2010,1992-Q1,72.13464
DNK,IDX2010,1992-Q2,72.50277
DNK,IDX2010,1992-Q3,71.8407
DNK,IDX2010,1992-Q4,71.70942
DNK,IDX2010,1993-Q1,71.55532
DNK,IDX2010,1993-Q2,71.55532
DNK,IDX2010,1993-Q3,71.57815
DNK,IDX2010,1993-Q4,71.65806
DNK,IDX2010,1994-Q1,71.55532
DNK,IDX2010,1994-Q2,71.55247
DNK,IDX2010,1994-Q3,71.71227
DNK,IDX2010,1994-Q4,72.42572
DNK,IDX2010,1995-Q1,73.34463
DNK,IDX2010,1995-Q2,74.11229
DNK,IDX2010,1995-Q3,74.32347
DNK,IDX2010,1995-Q4,74.48328
DNK,IDX2010,1996-Q1,74.74868
DNK,IDX2010,1996-Q2,75.00838
DNK,IDX2010,1996-Q3,75.17104
DNK,IDX2010,1996-Q4,75.35654
DNK,IDX2010,1997-Q1,75.37936
DNK,IDX2010,1997-Q2,76.69781
DNK,IDX2010,1997-Q3,76.67212
DNK,IDX2010,1997-Q4,76.40958
DNK,IDX2010,1998-Q1,75.80457
DNK,IDX2010,1998-Q2,76.40958
DNK,IDX2010,1998-Q3,75.98722
DNK,IDX2010,1998-Q4,75.0626
DNK,IDX2010,1999-Q1,74.98269
DNK,IDX2010,1999-Q2,75.64477
